Standardized_names,naturalized_status,min_record_year_cvh,residence_time_to_2020,prop_type,prop_data_source,chklst_prov_num,bg_num,Height_max_max,Height_max_data_source_tog,Life_form_new,LF_data_source,tip.label,tip.order,match.type,TPL_Family,TPL_New.Genus,TPL_New.Hybrid.marker,TPL_New.Species,TPL_New.Infraspecific.rank,TPL_New.Infraspecific,TPL_New.Authority,TPL_New.ID,TPL_New.Taxonomic.status,TPL_Date,wcup_eco_use_AF,wcup_eco_use_EU,wcup_eco_use_FU,wcup_eco_use_GS,wcup_eco_use_HF,wcup_eco_use_IF,wcup_eco_use_MA,wcup_eco_use_ME,wcup_eco_use_PO,wcup_eco_use_SU,wcup_eco_use_num,biomod2_used_names,hab_suit_prop_min,hab_suit_prop_max,ali_new_status,X1,X2,X3,X4,X5,X6,X7,X8,X9,new_sum.L3.code,new_sum.L2.code,new_sum.L1.code
Gibasis geniculata,0,NA,NA,3,DavesGarden,0,0,0.9,DavesGarden,3,TPL_Tiplabels_LF_fine,Gibasis_geniculata,8985,directly matched,Commelinaceae,Gibasis,NA,geniculata,NA,NA,(Jacq.) Rohweder,kew-246969,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Gibasis geniculata,0.009590109,0.01620497,0,0,0,0,0,0,0,1,1,0,32,7,2
Gibasis pellucida,1,NA,NA,3,DavesGarden/ EGF2,1,1,0.9,EGF2; DavesGarden,3,TPL_Tiplabels_LF_fine,Gibasis_pellucida,8986,directly matched,Commelinaceae,Gibasis,NA,pellucida,NA,NA,(M.Martens & Galeotti) D.R.Hunt,kew-246984,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Gibasis pellucida,0.1540772,0.1980415,0,0,0,0,0,0,0,1,1,0,8,2,2
Gibbaeum album,0,NA,NA,3,DavesGarden/ EGF2,3,2,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_album,6646,directly matched,Aizoaceae,Gibbaeum,NA,album,NA,NA,N.E.Br.,kew-2825169,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum angulipes,0,NA,NA,1,DavesGarden,1,1,0.15,DavesGarden,NA,TPL_Tiplabels_LF_fine,Gibbaeum_angulipes,6647,directly matched,Aizoaceae,Gibbaeum,NA,angulipes,NA,NA,(L.Bolus) N.E.Br.,kew-2825171,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum comptonii,0,NA,NA,1,DavesGarden,1,1,0.15,DavesGarden,NA,TPL_Tiplabels_LF_fine,Gibbaeum_comptonii,6648,directly matched,Aizoaceae,Gibbaeum,NA,comptonii,NA,NA,(L.Bolus) L.Bolus,kew-2825174,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibbaeum dispar,0,NA,NA,3,DavesGarden/ EGF2,3,3,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_dispar,6649,directly matched,Aizoaceae,Gibbaeum,NA,dispar,NA,NA,N.E.Br.,kew-2825176,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum haaglenii,0,NA,NA,NA,NA,1,0,NA,NA,2,TPL_Tiplabels_LF_fine,Gibbaeum_haaglenii,6650,directly matched,Aizoaceae,Gibbaeum,NA,haaglenii,NA,NA,H.E.K.Hartmann,kew-2825185,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gibbaeum heathii,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_heathii,6645,directly matched,Aizoaceae,Gibbaeum,NA,heathii,NA,NA,(N.E.Br.) L.Bolus,kew-2825186,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum nuciforme,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_nuciforme,6651,directly matched,Aizoaceae,Gibbaeum,NA,nuciforme,NA,NA,(Haw.) Glen & H.E.K.Hartmann,kew-2825198,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum petrense,0,NA,NA,3,DavesGarden/ EGF2,1,0,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_petrense,6652,directly matched,Aizoaceae,Gibbaeum,NA,petrense,NA,NA,(N.E.Br.) Tischler,kew-2825202,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum pilosulum,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.15,DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_pilosulum,6653,directly matched,Aizoaceae,Gibbaeum,NA,pilosulum,NA,NA,(N.E.Br.) N.E.Br.,kew-2825203,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum pubescens,0,NA,NA,3,DavesGarden/ EGF2,1,0,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_pubescens,6644,directly matched,Aizoaceae,Gibbaeum,NA,pubescens,NA,NA,(Haw.) N.E.Br.,kew-2825204,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gibbaeum velutinum,0,NA,NA,3,DavesGarden/ EGF2,4,2,0.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gibbaeum_velutinum,6654,directly matched,Aizoaceae,Gibbaeum,NA,velutinum,NA,NA,(L.Bolus) Schwantes,kew-2825209,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gigantochloa apus,0,NA,NA,NA,DavesGarden,3,3,12,DavesGarden,3,TPL_Tiplabels_LF_fine,Gigantochloa_apus,10101,directly matched,Poaceae,Gigantochloa,NA,apus,NA,NA,(Schult.) Kurz,kew-417600,Accepted,2019/3/24 0:00,0,0,0,0,1,0,1,1,0,0,3,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9,3,1
Gigantochloa atroviolacea,0,NA,NA,2,DavesGarden,1,1,12,DavesGarden,3,TPL_Tiplabels_LF_fine,Gigantochloa_atroviolacea,10099,directly matched,Poaceae,Gigantochloa,NA,atroviolacea,NA,NA,Widjaja,kew-417602,Accepted,2019/3/24 0:00,0,1,0,0,0,0,1,0,0,0,2,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,1,1
Gigantochloa cochinchinensis,0,NA,NA,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Gigantochloa_cochinchinensis,10103,directly matched,Poaceae,Gigantochloa,NA,cochinchinensis,NA,NA,A.Camus,kew-417610,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1
Gigantochloa ligulata,0,2010,10,NA,NA,2,2,NA,NA,3,TPL_Tiplabels_LF_fine,Gigantochloa_ligulata,10100,directly matched,Poaceae,Gigantochloa,NA,ligulata,NA,NA,Gamble,kew-417631,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,2,1
Gigantochloa rostrata,0,NA,NA,NA,NA,2,2,NA,NA,3,TPL_Tiplabels_LF_fine,Gigantochloa_rostrata,10102,directly matched,Poaceae,Gigantochloa,NA,rostrata,NA,NA,K.M.Wong,kew-417658,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1
Gigantochloa scortechinii,0,2012,8,NA,NA,1,1,NA,NA,3,TPL_Tiplabels_LF_fine,Gigantochloa_scortechinii,10098,directly matched,Poaceae,Gigantochloa,NA,scortechinii,NA,NA,Gamble,kew-417659,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,1,0,0,2,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,1,1
Gigasiphon macrosiphon,0,NA,NA,2,DavesGarden,1,1,12,DavesGarden,3,TPL_Tiplabels_LF_fine,Gigasiphon_macrosiphon,13,species added to family root,Leguminosae,Gigasiphon,NA,macrosiphon,NA,NA,(Harms) Brenan,ild-1365,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2,1,1
Gilia achilleifolia,0,NA,NA,NA,DavesGarden,0,0,0.9,DavesGarden,1,TPL_Tiplabels_LF_fine,Gilia_achilleifolia,6276,directly matched,Polemoniaceae,Gilia,NA,achilleifolia,NA,NA,Benth.,kew-2825276,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Gilia achilleifolia,0.05404547,0.1348681,0,0,0,0,0,0,0,1,0,0,1,1,1
Gilia achilleifolia subsp. multicaulis,0,NA,NA,NA,NA,1,1,NA,NA,1,TPL_Tiplabels_LF_fine,Gilia_achilleifolia_subsp._multicaulis,6275,directly matched,Polemoniaceae,Gilia,NA,achilleifolia,subsp.,multicaulis,(Benth.) V.E.Grant & A.D.Grant,kew-2825281,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Gilia achilleifolia multicaulis,0.01120772,0.07042376,0,0,0,0,0,0,0,1,0,0,4,3,1
Gilia capitata,0,1957,63,1,DavesGarden/ EGF2,2,1,0.8,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gilia_capitata,6277,directly matched,Polemoniaceae,Gilia,NA,capitata,NA,NA,Sims,kew-2825389,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Gilia capitata,0.1089864,0.1501199,0,0,0,0,0,0,0,1,0,0,7,4,1
Gilia tricolor,0,NA,NA,1,DavesGarden/ EGF2,1,0,0.45,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gilia_tricolor,6274,directly matched,Polemoniaceae,Gilia,NA,tricolor,NA,NA,Benth.,kew-2825947,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Gilia tricolor,0.04835495,0.07859846,0,0,0,0,0,0,0,1,0,0,1,1,1
Gladiolus cardinalis,0,NA,NA,3,DavesGarden/ EGF2,1,0,1.15,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_cardinalis,10792,species added to genus root,Iridaceae,Gladiolus,NA,cardinalis,NA,NA,Curtis,kew-328299,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Gladiolus communis,0,NA,NA,3,DavesGarden/ EGF2,2,0,1,EGF2; PLANTATT; czerepanov; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_communis,10870,directly matched,Iridaceae,Gladiolus,NA,communis,NA,NA,L.,kew-328322,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Gladiolus communis,0.005055028,0.03495191,0,1,1,1,0,0,0,0,0,0,18,5,3
Gladiolus dalenii,0,NA,NA,3,DavesGarden/ EGF2,1,0,1.5,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_dalenii,10865,directly matched,Iridaceae,Gladiolus,NA,dalenii,NA,NA,Van Geel,kew-328355,Accepted,2019/3/24 0:00,0,1,0,1,1,0,1,1,0,0,5,Gladiolus dalenii,0.03266992,0.04124903,0,0,1,1,0,0,0,0,0,0,40,8,2
Gladiolus ecklonii,0,NA,NA,NA,NA,1,0,NA,NA,2,TPL_Tiplabels_LF_fine,Gladiolus_ecklonii,10866,directly matched,Iridaceae,Gladiolus,NA,ecklonii,NA,NA,Lehm.,kew-328386,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Gladiolus ecklonii,0.003264104,0.02198215,0,0,1,0,0,0,0,0,0,0,6,1,1
Gladiolus illyricus,0,NA,NA,3,DavesGarden/ EGF2,2,1,0.9,EGF2; PLANTATT; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_illyricus,10868,directly matched,Iridaceae,Gladiolus,NA,illyricus,NA,NA,W.D.J.Koch,kew-328503,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Gladiolus illyricus,0.03012796,0.09012392,0,1,0,1,0,0,0,0,0,0,14,3,2
Gladiolus italicus,0,NA,NA,3,DavesGarden/ EGF2,2,2,1.2,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_italicus,10869,directly matched,Iridaceae,Gladiolus,NA,italicus,NA,NA,Mill.,kew-328527,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,1,0,0,2,Gladiolus italicus,0.05693405,0.1026026,0,1,1,1,0,0,0,0,0,0,35,9,3
Gladiolus murielae,0,NA,NA,3,DavesGarden/ EGF2,2,0,1.1,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_murielae,10873,directly matched,Iridaceae,Gladiolus,NA,murielae,NA,NA,Kelway,kew-328667,Accepted,2019/3/24 0:00,0,1,0,1,0,0,0,0,0,0,2,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6,4,1
Gladiolus oppositiflorus,0,NA,NA,2,DavesGarden,0,0,1.8,DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_oppositiflorus,10872,directly matched,Iridaceae,Gladiolus,NA,oppositiflorus,NA,NA,Herb.,kew-328700,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,3,1,1
Gladiolus papilio,0,NA,NA,3,DavesGarden/ EGF2,0,0,1.8,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_papilio,10867,directly matched,Iridaceae,Gladiolus,NA,papilio,NA,NA,Hook.f.,kew-328715,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Gladiolus papilio,0.01438516,0.04769057,0,0,1,0,0,0,0,0,0,0,6,1,1
Gladiolus tristis,0,NA,NA,3,DavesGarden/ EGF2,1,0,1.5,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_tristis,10871,directly matched,Iridaceae,Gladiolus,NA,tristis,NA,NA,L.,kew-328973,Accepted,2019/3/24 0:00,0,1,0,1,0,0,0,0,0,0,2,Gladiolus tristis,0.004072908,0.01259424,0,0,1,0,0,0,0,0,0,0,1,1,1
Gladiolus undulatus,0,NA,NA,3,DavesGarden/ EGF2,1,0,0.95,EGF2; DavesGarden,2,TPL_Tiplabels_LF_fine,Gladiolus_undulatus,10864,directly matched,Iridaceae,Gladiolus,NA,undulatus,NA,NA,L.,kew-329006,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Gladiolus undulatus,0.01198764,0.03500968,0,0,1,0,0,0,0,0,0,0,1,1,1
Gladiolus watsonius,0,NA,NA,NA,NA,1,0,NA,NA,2,TPL_Tiplabels_LF_fine,Gladiolus_watsonius,10793,species added to genus root,Iridaceae,Gladiolus,NA,watsonius,NA,NA,Thunb.,kew-329058,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,1,1
Glandora diffusa,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.6,EGF2; enzyklopaedie; DavesGarden,3,TPL_Tiplabels_LF_fine,Glandora_diffusa,3852,directly matched,Boraginaceae,Glandora,NA,diffusa,NA,NA,(Lag.) D.C.Thomas,kew-2607205,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,0,0,0,1,Glandora diffusa,0.002628614,0.04003582,0,1,0,0,0,0,0,0,0,0,1,1,1
Glandularia canadensis,0,NA,NA,3,DavesGarden/ EGF2,1,0,0.6,EGF2; DavesGarden,3,TPL_Tiplabels_LF_fine,Glandularia_canadensis,4379,directly matched,Verbenaceae,Glandularia,NA,canadensis,NA,NA,(L.) Small,kew-89931,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Glandularia canadensis,0.089344,0.1885959,1,0,0,0,0,0,0,1,0,0,28,4,1
Glandularia peruviana,0,NA,NA,3,DavesGarden/ EGF2,1,1,0.15,DavesGarden,3,TPL_Tiplabels_LF_fine,Glandularia_peruviana,4378,directly matched,Verbenaceae,Glandularia,NA,peruviana,NA,NA,(L.) Small,kew-89973,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Glandularia peruviana,0.01559837,0.02238655,0,0,0,0,0,0,0,0,1,0,7,3,1
Glandularia phlogiflora,0,NA,NA,3,EGF2,2,1,NA,NA,2,TPL_Tiplabels_LF_fine,Glandularia_phlogiflora,4380,directly matched,Verbenaceae,Glandularia,NA,phlogiflora,NA,NA,(Cham.) Schnack & Covas,kew-89974,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Glandularia phlogiflora,0.003784049,0.03818712,0,0,0,0,0,0,0,0,1,0,5,2,1
Glandularia tenera,0,2011,9,3,DavesGarden/ EGF2,8,8,0.3,DavesGarden,3,TPL_Tiplabels_LF_fine,Glandularia_tenera,4377,directly matched,Verbenaceae,Glandularia,NA,tenera,NA,NA,(Spreng.) Cabrera,kew-90001,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Glandularia tenera,0.1791791,0.2067073,1,0,0,0,0,0,0,0,1,0,7,2,1
Glaucium corniculatum,0,2006,14,1,DavesGarden/ EGF2,1,1,0.45,EGF2; czerepanov; DavesGarden,1,TPL_Tiplabels_LF_fine,Glaucium_corniculatum,8674,directly matched,Papaveraceae,Glaucium,NA,corniculatum,NA,NA,(L.) Curtis,kew-2826321,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,0,0,2,Glaucium corniculatum,2.89E-05,0.000895462,0,1,1,1,0,1,0,0,0,0,43,11,4
Glaucium flavum,0,NA,NA,1,DavesGarden/ EGF2,1,2,0.9,EGF2; PLANTATT; czerepanov; DavesGarden,2,TPL_Tiplabels_LF_fine,Glaucium_flavum,8673,directly matched,Papaveraceae,Glaucium,NA,flavum,NA,NA,Crantz,kew-2826358,Accepted,2019/3/24 0:00,0,1,0,0,0,0,0,1,1,0,3,Glaucium flavum,0.01100552,0.03980473,0,1,1,1,0,0,0,0,0,0,39,10,3
Glaziophyton mirabile,0,NA,NA,NA,NA,1,0,NA,NA,3,TPL_Tiplabels_LF_fine,Glaziophyton_mirabile,10118,directly matched,Poaceae,Glaziophyton,NA,mirabile,NA,NA,Franch.,kew-417686,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1
Glebionis coronaria,1,1981,39,1,DavesGarden,18,10,0.9,czerepanov; DavesGarden,2,TPL_Tiplabels_LF_fine,Glebionis_coronaria,5662,directly matched,Compositae,Glebionis,NA,coronaria,NA,NA,(L.) Cass. ex Spach,gcc-28875,Accepted,2019/3/24 0:00,0,1,0,1,1,0,1,1,0,0,5,Glebionis coronaria,0.000317745,0.4516017,1,1,1,1,0,0,0,0,0,0,30,6,3
Glebionis segetum,1,2013,7,1,DavesGarden,9,8,0.7,EGF2; PLANTATT; czerepanov; DavesGarden,2,TPL_Tiplabels_LF_fine,Glebionis_segetum,5663,directly matched,Compositae,Glebionis,NA,segetum,NA,NA,(L.) Fourr.,gcc-47672,Accepted,2019/3/24 0:00,0,1,0,0,1,0,0,1,0,0,3,Glebionis segetum,0.03287212,0.08440452,0,1,1,1,0,1,0,0,0,0,49,12,4
Glechoma grandis,0,1958,62,NA,NA,0,0,NA,NA,2,TPL_Tiplabels_LF_fine,Glechoma_grandis,3942,directly matched,Lamiaceae,Glechoma,NA,grandis,NA,NA,(A.Gray) Kuprian.,kew-90106,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Glechoma grandis,0.06845952,0.1052312,0,0,0,1,0,0,0,0,0,0,1,1,1
Glechoma hederacea,0,1922,98,2,DavesGarden/ EGF2,4,2,0.5,EGF2; PLANTATT; czerepanov; DavesGarden,3,TPL_Tiplabels_LF_fine,Glechoma_hederacea,3941,directly matched,Lamiaceae,Glechoma,NA,hederacea,NA,NA,L.,kew-90109,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,1,0,2,Glechoma hederacea,0.08284468,0.1162367,0,1,0,1,0,0,0,0,0,0,48,10,2
Gleditsia amorphoides,0,NA,NA,1,DavesGarden,1,1,9,DavesGarden,3,TPL_Tiplabels_LF_fine,Gleditsia_amorphoides,2011,directly matched,Leguminosae,Gleditsia,NA,amorphoides,NA,NA,(Griseb.) Taub.,ild-1445,Accepted,2019/3/24 0:00,0,0,0,0,1,0,1,1,0,0,3,Gleditsia amorphoides,0.004044022,0.01718709,0,0,0,0,0,0,0,0,1,0,6,3,1
Gleditsia aquatica,0,NA,NA,1,DavesGarden/ EGF2,3,3,25,EGF2; DavesGarden,3,TPL_Tiplabels_LF_fine,Gleditsia_aquatica,2012,directly matched,Leguminosae,Gleditsia,NA,aquatica,NA,NA,Marshall,ild-28182,Accepted,2019/3/24 0:00,0,0,0,0,0,0,1,0,0,0,1,Gleditsia aquatica,0.03070568,0.09231925,0,0,0,0,0,0,0,1,0,0,15,5,1
Gleditsia japonica var. stenocarpa,0,NA,NA,NA,NA,3,2,NA,NA,NA,TPL_Tiplabels_LF_fine,Gleditsia_japonica_var._stenocarpa,1809,species added to genus root,Leguminosae,Gleditsia,NA,japonica,var.,stenocarpa,Nakai,tro-13056237,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gleditsia triacanthos,0,1979,41,3,DavesGarden/ EGF2,13,11,45,EGF2; enzyklopaedie; DavesGarden,3,TPL_Tiplabels_LF_fine,Gleditsia_triacanthos,2010,directly matched,Leguminosae,Gleditsia,NA,triacanthos,NA,NA,L.,ild-1446,Accepted,2019/3/24 0:00,1,1,1,0,1,1,1,1,0,0,7,Gleditsia triacanthos,0.0913949,0.190329,0,0,0,0,0,0,0,1,0,0,42,7,1
Glinus herniarioides,0,1963,57,NA,NA,1,1,NA,NA,NA,TPL_Tiplabels_LF_fine,Glinus_herniarioides,8187,directly matched,Molluginaceae,Glinus,NA,herniarioides,NA,NA,(Gagnep.) Tardieu,kew-2826557,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3,1,1
Gliricidia sepium,0,1988,32,3,DavesGarden,3,2,9,DavesGarden,3,TPL_Tiplabels_LF_fine,Gliricidia_sepium,1565,directly matched,Leguminosae,Gliricidia,NA,sepium,NA,NA,(Jacq.) Walp.,ild-2406,Accepted,2019/3/24 0:00,1,1,1,1,1,1,1,1,1,0,9,Gliricidia sepium,0.002368641,0.004448424,0,0,0,0,0,0,0,1,1,0,17,5,2
Globba arracanensis,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_arracanensis,9271,directly matched,Zingiberaceae,Globba,NA,arracanensis,NA,NA,Kurz,kew-247024,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,2,1
Globba flagellaris,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_flagellaris,9267,directly matched,Zingiberaceae,Globba,NA,flagellaris,NA,NA,K.Larsen,kew-247076,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1
Globba insectifera,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_insectifera,9260,directly matched,Zingiberaceae,Globba,NA,insectifera,NA,NA,Ridl.,kew-247096,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,1,1
Globba kerrii,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_kerrii,9270,directly matched,Zingiberaceae,Globba,NA,kerrii,NA,NA,Craib,kew-247101,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Globba laeta,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_laeta,9258,directly matched,Zingiberaceae,Globba,NA,laeta,NA,NA,K.Larsen,kew-247104,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,1,1
Globba multiflora,0,NA,NA,NA,NA,2,2,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_multiflora,9263,directly matched,Zingiberaceae,Globba,NA,multiflora,NA,NA,Wall. ex Baker,kew-247131,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4,2,1
Globba orixensis,0,1924,96,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_orixensis,9264,directly matched,Zingiberaceae,Globba,NA,orixensis,NA,NA,Roxb.,kew-247141,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,4,2,1
Globba pendula,0,NA,NA,NA,DavesGarden,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_pendula,9268,directly matched,Zingiberaceae,Globba,NA,pendula,NA,NA,Roxb.,kew-247154,Accepted,2019/3/24 0:00,0,0,0,0,0,0,0,1,0,0,1,Globba pendula,0.002888587,0.004881712,0,0,0,0,1,0,0,0,0,0,11,3,1
Globba purpurascens,0,NA,NA,NA,NA,1,1,NA,NA,2,TPL_Tiplabels_LF_fine,Globba_purpurascens,9272,directly matched,Zingiberaceae,Globba,NA,purpurascens,NA,NA,Craib,kew-247164,Accepted,2019/3/24 0:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,1,1
